"ensembl_gene_id","external_gene_name","description","Given_id","log2FoldChange","AveExpr","t","P.Value","padj","B"
"ENSG00000124469","CEACAM8","CEA cell adhesion molecule 8 [Source:HGNC Symbol;Acc:HGNC:1820]",1088,-0.5453125,0.913471354,-3.179017096,0.007210095,0.021234236,-3.461632616
"ENSG00000105352","CEACAM4","CEA cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:1816]",1089,-0.011695312,0.265976563,-0.036240546,0.971638091,0.979288785,-7.473623677
"ENSG00000274131","CEACAM4","CEA cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:1816]",1089,-0.011695312,0.265976563,-0.036240546,0.971638091,0.979288785,-7.473623677
"ENSG00000136457","CHAD","chondroadherin [Source:HGNC Symbol;Acc:HGNC:1909]",1101,-0.700097656,0.070106771,-3.950851306,0.001641837,0.007206039,-1.97199586
"ENSG00000136161","RCBTB2","RCC1 and BTB domain containing protein 2 [Source:HGNC Symbol;Acc:HGNC:1914]",1102,-1.3638125,2.260677083,-5.869474315,5.38e-05,0.000534875,1.54931105
"ENSG00000070748","CHAT","choline O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:1912]",1103,-0.276410156,0.259226563,-1.405664561,0.183142497,0.26823812,-6.487258858
"ENSG00000180198","RCC1","regulator of chromosome condensation 1 [Source:HGNC Symbol;Acc:HGNC:1913]",1104,-0.655328125,0.330080729,-2.920746028,0.011863962,0.030872376,-3.954235391
"ENSG00000153922","CHD1","chromodomain helicase DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1915]",1105,-0.282480469,0.769679688,-1.179222078,0.259325819,0.353870653,-6.765415138
"ENSG00000173575","CHD2","chromodomain helicase DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1917]",1106,-0.361859375,0.278661458,-1.760601203,0.101664699,0.167556884,-5.982388666
"ENSG00000170004","CHD3","chromodomain helicase DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:1918]",1107,-0.853789063,0.794677083,-2.189275341,0.047311386,0.090805139,-5.284638471
"ENSG00000111642","CHD4","chromodomain helicase DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:1919]",1108,-0.359949219,0.116700521,-1.78532774,0.097415023,0.16186722,-5.944492877
"ENSG00000198610","AKR1C4","aldo-keto reductase family 1 member C4 [Source:HGNC Symbol;Acc:HGNC:387]",1109,-1.784652344,2.605768229,-7.971964047,2.24e-06,3.81e-05,4.861803403
"ENSG00000149554","CHEK1","checkpoint kinase 1 [Source:HGNC Symbol;Acc:HGNC:1925]",1111,-0.53575,-0.405263021,-3.667130557,0.002818165,0.010736635,-2.519626268
"ENSG00000053254","FOXN3","forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]",1112,-0.993378906,-1.426067708,-2.876517248,0.012917584,0.032962111,-4.037813906
"ENSG00000276781","CHGA","chromogranin A [Source:HGNC Symbol;Acc:HGNC:1929]",1113,-0.616925781,-0.928434896,-1.995858782,0.067215707,0.120191395,-5.60952561
"ENSG00000100604","CHGA","chromogranin A [Source:HGNC Symbol;Acc:HGNC:1929]",1113,-0.616925781,-0.928434896,-1.995858782,0.067215707,0.120191395,-5.60952561
"ENSG00000089199","CHGB","chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]",1114,-0.469773438,0.473346354,-2.838011795,0.013909657,0.034838713,-4.110347197
"ENSG00000133048","CHI3L1","chitinase 3 like 1 [Source:HGNC Symbol;Acc:HGNC:1932]",1116,-1.531054688,-3.331054688,-6.014768187,4.24e-05,0.000440885,1.797531353
"ENSG00000064886","CHI3L2","chitinase 3 like 2 [Source:HGNC Symbol;Acc:HGNC:1933]",1117,-0.43584375,0.612757813,-2.45388594,0.028908582,0.061390783,-4.818738311
"ENSG00000133063","CHIT1","chitinase 1 [Source:HGNC Symbol;Acc:HGNC:1936]",1118,-0.397847656,0.163145833,-1.621663417,0.128733285,0.202491976,-6.189077357
"ENSG00000110721","CHKA","choline kinase alpha [Source:HGNC Symbol;Acc:HGNC:1937]",1119,0.069777344,0.158153646,0.24553846,0.809852075,0.85924718,-7.442054945
"ENSG00000100288","CHKB","choline kinase beta [Source:HGNC Symbol;Acc:HGNC:1938]",1120,-0.232046875,0.152572917,-0.99463564,0.337967681,0.436557805,-6.962707382
"ENSG00000188419","CHM","CHM Rab escort protein [Source:HGNC Symbol;Acc:HGNC:1940]",1121,-2.439703125,-1.543125,-6.068338201,3.88e-05,0.000411661,1.888319651
"ENSG00000203668","CHML","CHM like Rab escort protein [Source:HGNC Symbol;Acc:HGNC:1941]",1122,-0.143925781,0.027481771,-0.529886729,0.605073521,0.688944938,-7.325276622
"ENSG00000128656","CHN1","chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]",1123,-0.534867188,0.747921875,-2.786307046,0.015360579,0.03762596,-4.207380268
"ENSG00000106069","CHN2","chimerin 2 [Source:HGNC Symbol;Acc:HGNC:1944]",1124,-1.418652344,-2.482419271,-4.609504006,0.000482199,0.002960281,-0.718709258
"ENSG00000168539","CHRM1","cholinergic receptor muscarinic 1 [Source:HGNC Symbol;Acc:HGNC:1950]",1128,-0.608457031,-0.942994792,-4.12619339,0.00117969,0.005666978,-1.635253208
"ENSG00000181072","CHRM2","cholinergic receptor muscarinic 2 [Source:HGNC Symbol;Acc:HGNC:1951]",1129,-0.958976563,0.568552083,-0.771479636,0.454142164,0.551173402,-7.162063817
"ENSG00000143669","LYST","lysosomal trafficking regulator [Source:HGNC Symbol;Acc:HGNC:1968]",1130,-1.183390625,1.507388021,-3.838648505,0.00203146,0.008428141,-2.188268802
"ENSG00000133019","CHRM3","cholinergic receptor muscarinic 3 [Source:HGNC Symbol;Acc:HGNC:1952]",1131,-0.605101563,0.571916667,-2.724810552,0.01728047,0.04110054,-4.322198708
"ENSG00000180720","CHRM4","cholinergic receptor muscarinic 4 [Source:HGNC Symbol;Acc:HGNC:1953]",1132,-0.961132813,0.684005208,-3.497524193,0.003902142,0.013568225,-2.847599123
"ENSG00000184984","CHRM5","cholinergic receptor muscarinic 5 [Source:HGNC Symbol;Acc:HGNC:1954]",1133,-0.546777344,0.476018229,-3.24569894,0.00633945,0.019295396,-3.333492006
"ENSG00000138435","CHRNA1","cholinergic receptor nicotinic alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:1955]",1134,-1.040421875,0.461325521,-3.991108856,0.001521463,0.006814491,-1.894533699
"ENSG00000120903","CHRNA2","cholinergic receptor nicotinic alpha 2 subunit [Source:HGNC Symbol;Acc:HGNC:1956]",1135,0.523890625,-1.015877604,0.835371603,0.418514364,0.516810739,-7.109582929
"ENSG00000080644","CHRNA3","cholinergic receptor nicotinic alpha 3 subunit [Source:HGNC Symbol;Acc:HGNC:1957]",1136,-0.803203125,0.19478125,-3.450157812,0.004274444,0.014478202,-2.939148335
"ENSG00000101204","CHRNA4","cholinergic receptor nicotinic alpha 4 subunit [Source:HGNC Symbol;Acc:HGNC:1958]",1137,-0.643808594,0.125901042,-1.561200872,0.142349951,0.219670697,-6.275518697
"ENSG00000169684","CHRNA5","cholinergic receptor nicotinic alpha 5 subunit [Source:HGNC Symbol;Acc:HGNC:1959]",1138,-0.808300781,-0.442078125,-3.384476339,0.004850845,0.015863312,-3.066007297
"ENSG00000282088","CHRNA7","cholinergic receptor nicotinic alpha 7 subunit [Source:HGNC Symbol;Acc:HGNC:1960]",1139,-0.717792969,0.296356771,-3.155073779,0.007551099,0.021961306,-3.507566337
"ENSG00000175344","CHRNA7","cholinergic receptor nicotinic alpha 7 subunit [Source:HGNC Symbol;Acc:HGNC:1960]",1139,-0.717792969,0.296356771,-3.155073779,0.007551099,0.021961306,-3.507566337
"ENSG00000274542","CHRNA7","cholinergic receptor nicotinic alpha 7 subunit [Source:HGNC Symbol;Acc:HGNC:1960]",1139,-0.717792969,0.296356771,-3.155073779,0.007551099,0.021961306,-3.507566337
"ENSG00000170175","CHRNB1","cholinergic receptor nicotinic beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:1961]",1140,-0.898015625,0.791473958,-4.209262826,0.001009722,0.005077679,-1.476381116
"ENSG00000283946","CHRNB1","cholinergic receptor nicotinic beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:1961]",1140,-0.898015625,0.791473958,-4.209262826,0.001009722,0.005077679,-1.476381116
"ENSG00000160716","CHRNB2","cholinergic receptor nicotinic beta 2 subunit [Source:HGNC Symbol;Acc:HGNC:1962]",1141,-1.116183594,1.377395833,-4.96625666,0.000253634,0.001801518,-0.056784183
"ENSG00000147432","CHRNB3","cholinergic receptor nicotinic beta 3 subunit [Source:HGNC Symbol;Acc:HGNC:1963]",1142,-1.036464844,-1.741632813,-3.277285848,0.005964617,0.018440259,-3.272694403
"ENSG00000117971","CHRNB4","cholinergic receptor nicotinic beta 4 subunit [Source:HGNC Symbol;Acc:HGNC:1964]",1143,-1.152683594,1.065018229,-5.012385318,0.000233697,0.001691475,0.02774924
"ENSG00000135902","CHRND","cholinergic receptor nicotinic delta subunit [Source:HGNC Symbol;Acc:HGNC:1965]",1144,-0.968265625,0.453369792,-4.487867523,0.000602462,0.003486196,-0.947451553
"ENSG00000108556","CHRNE","cholinergic receptor nicotinic epsilon subunit [Source:HGNC Symbol;Acc:HGNC:1966]",1145,-0.727351563,0.023080729,-4.315828522,0.000827904,0.004398131,-1.273308683
"ENSG00000196811","CHRNG","cholinergic receptor nicotinic gamma subunit [Source:HGNC Symbol;Acc:HGNC:1967]",1146,-0.853367188,-1.542690104,-2.059202947,0.059971983,0.109606629,-5.504783906
"ENSG00000213341","CHUK","component of inhibitor of nuclear factor kappa B kinase complex [Source:HGNC Symbol;Acc:HGNC:1974]",1147,-0.816875,0.382122396,-3.841203011,0.002021613,0.008403474,-2.183339595
"ENSG00000176194","CIDEA","cell death inducing DFFA like effector a [Source:HGNC Symbol;Acc:HGNC:1976]",1149,-0.039855469,-0.299273438,-0.158849705,0.876215006,0.909190991,-7.460802597
"ENSG00000166165","CKB","creatine kinase B [Source:HGNC Symbol;Acc:HGNC:1991]",1152,-0.189839844,-1.028658854,-1.096826507,0.292510312,0.389222351,-6.856929444
"ENSG00000099622","CIRBP","cold inducible RNA binding protein [Source:HGNC Symbol;Acc:HGNC:1982]",1153,0.130296875,-0.416184896,0.594248026,0.562489317,0.650854973,-7.2873787
"ENSG00000114737","CISH","cytokine inducible SH2 containing protein [Source:HGNC Symbol;Acc:HGNC:1984]",1154,-0.671070313,-0.010268229,-2.608772093,0.021562088,0.048746285,-4.536882443
"ENSG00000105254","TBCB","tubulin folding cofactor B [Source:HGNC Symbol;Acc:HGNC:1989]",1155,-0.501847656,0.401705729,-2.349152309,0.035182353,0.071678451,-5.0057454
"ENSG00000104879","CKM","creatine kinase, M-type [Source:HGNC Symbol;Acc:HGNC:1994]",1158,-0.865847656,0.343341146,-3.135478756,0.00784213,0.02262508,-3.545124396
"ENSG00000237289","CKMT1B","creatine kinase, mitochondrial 1B [Source:HGNC Symbol;Acc:HGNC:1995]",1159,-0.876003906,-0.340934896,-3.129489056,0.007933306,0.022823246,-3.556598609
"ENSG00000223572","CKMT1A","creatine kinase, mitochondrial 1A [Source:HGNC Symbol;Acc:HGNC:31736]",1159,-0.876003906,-0.340934896,-3.129489056,0.007933306,0.022823246,-3.556598609
"ENSG00000131730","CKMT2","creatine kinase, mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:1996]",1160,-0.752078125,-0.284036458,-3.93442307,0.001693722,0.007371165,-2.003628663
"ENSG00000049167","ERCC8","ERCC excision repair 8, CSA ubiquitin ligase complex subunit [Source:HGNC Symbol;Acc:HGNC:3439]",1161,-0.546648438,-0.154348958,-3.113934545,0.008175049,0.023326635,-3.586381381
"ENSG00000173207","CKS1B","CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083]",1163,-0.60040625,0.203427083,-3.098708316,0.008418804,0.023818073,-3.615514897
"ENSG00000123975","CKS2","CDC28 protein kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:2000]",1164,-0.488597656,-0.012908854,-2.776335077,0.015657038,0.038172258,-4.226043695
"ENSG00000161203","AP2M1","adaptor related protein complex 2 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:564]",1173,-1.281894531,1.786526042,-5.243170004,0.000155821,0.001238896,0.44678984
"ENSG00000106367","AP1S1","adaptor related protein complex 1 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:559]",1174,-0.776027344,0.732976563,-4.115495552,0.001203624,0.005752973,-1.655746651
"ENSG00000042753","AP2S1","adaptor related protein complex 2 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:565]",1175,-1.123863281,1.322296875,-3.728808821,0.002504641,0.009854871,-2.400396453
"ENSG00000177879","AP3S1","adaptor related protein complex 3 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:2013]",1176,-0.744675781,0.146817708,-2.044764149,0.061556648,0.111969736,-5.528807758
"ENSG00000105205","CLC","Charcot-Leyden crystal galectin [Source:HGNC Symbol;Acc:HGNC:2014]",1178,-0.273953125,0.019901042,-1.220374691,0.243879318,0.337120547,-6.717704517
"ENSG00000016490","CLCA1","chloride channel accessory 1 [Source:HGNC Symbol;Acc:HGNC:2015]",1179,-0.893367188,0.857578125,-3.81468097,0.002126271,0.008708579,-2.234527257
"ENSG00000188037","CLCN1","chloride voltage-gated channel 1 [Source:HGNC Symbol;Acc:HGNC:2019]",1180,-1.609,3.114518229,-5.807812442,5.96e-05,0.000581337,1.443095595
"ENSG00000114859","CLCN2","chloride voltage-gated channel 2 [Source:HGNC Symbol;Acc:HGNC:2020]",1181,-0.686292969,0.553333333,-4.098391564,0.001242932,0.005882816,-1.68852722
"ENSG00000109572","CLCN3","chloride voltage-gated channel 3 [Source:HGNC Symbol;Acc:HGNC:2021]",1182,-0.871335937,1.389148438,-3.097133999,0.008444416,0.023867837,-3.61852596
"ENSG00000073464","CLCN4","chloride voltage-gated channel 4 [Source:HGNC Symbol;Acc:HGNC:2022]",1183,-1.119472656,1.135393229,-4.273320721,0.000896004,0.004654634,-1.354206908
"ENSG00000171365","CLCN5","chloride voltage-gated channel 5 [Source:HGNC Symbol;Acc:HGNC:2023]",1184,-0.932125,1.372768229,-3.920418478,0.001739276,0.007508853,-2.030604293
"ENSG00000011021","CLCN6","chloride voltage-gated channel 6 [Source:HGNC Symbol;Acc:HGNC:2024]",1185,-2.204320313,-5.050515625,-10.2531643,1.28e-07,3.22e-06,7.842629536
"ENSG00000103249","CLCN7","chloride voltage-gated channel 7 [Source:HGNC Symbol;Acc:HGNC:2025]",1186,-0.739703125,2.454783854,-2.083922833,0.057346383,0.105705424,-5.463455542
"ENSG00000186510","CLCNKA","chloride voltage-gated channel Ka [Source:HGNC Symbol;Acc:HGNC:2026]",1187,-0.966652344,-0.332776042,-3.953116625,0.001634811,0.007185211,-1.967634933
"ENSG00000184908","CLCNKB","chloride voltage-gated channel Kb [Source:HGNC Symbol;Acc:HGNC:2027]",1188,-0.247171875,-0.459710938,-0.423470723,0.67883576,0.752547412,-7.378766654
"ENSG00000120885","CLU","clusterin [Source:HGNC Symbol;Acc:HGNC:2095]",1191,-0.31709375,0.084458333,-2.26102095,0.041447101,0.081584983,-5.160538164
"ENSG00000230685","CLIC1","chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]",1192,-0.309863281,0.603380208,-1.902514645,0.07936165,0.137274206,-5.760652849
"ENSG00000223639","CLIC1","chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]",1192,-0.309863281,0.603380208,-1.902514645,0.07936165,0.137274206,-5.760652849
"ENSG00000206394","CLIC1","chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]",1192,-0.309863281,0.603380208,-1.902514645,0.07936165,0.137274206,-5.760652849
"ENSG00000226417","CLIC1","chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]",1192,-0.309863281,0.603380208,-1.902514645,0.07936165,0.137274206,-5.760652849
"ENSG00000226248","CLIC1","chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]",1192,-0.309863281,0.603380208,-1.902514645,0.07936165,0.137274206,-5.760652849
"ENSG00000213719","CLIC1","chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]",1192,-0.309863281,0.603380208,-1.902514645,0.07936165,0.137274206,-5.760652849
"ENSG00000226651","CLIC1","chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]",1192,-0.309863281,0.603380208,-1.902514645,0.07936165,0.137274206,-5.760652849
"ENSG00000155962","CLIC2","chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063]",1193,-1.117460938,1.028395833,-4.525020692,0.000562744,0.003311207,-0.87743149
"ENSG00000013441","CLK1","CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068]",1195,-0.441875,-0.230057292,-2.231834903,0.043744825,0.085257404,-5.211237962
"ENSG00000176444","CLK2","CDC like kinase 2 [Source:HGNC Symbol;Acc:HGNC:2069]",1196,-0.271230469,-0.47875,-1.126660089,0.280142575,0.376337014,-6.824422224
"ENSG00000261893","CLK2","CDC like kinase 2 [Source:HGNC Symbol;Acc:HGNC:2069]",1196,-0.271230469,-0.47875,-1.126660089,0.280142575,0.376337014,-6.824422224
"ENSG00000179335","CLK3","CDC like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2071]",1198,1.122886719,-0.759903646,2.747099904,0.016558889,0.0398243,-4.280660636
"ENSG00000166340","TPP1","tripeptidyl peptidase 1 [Source:HGNC Symbol;Acc:HGNC:2073]",1200,0.01053125,-0.115317708,0.039394911,0.969170799,0.977611135,-7.47349568
"ENSG00000188603","CLN3","CLN3 lysosomal/endosomal transmembrane protein, battenin [Source:HGNC Symbol;Acc:HGNC:2074]",1201,-0.852265625,0.182950521,-3.232365518,0.006504682,0.019674678,-3.359137978
"ENSG00000102805","CLN5","CLN5 intracellular trafficking protein [Source:HGNC Symbol;Acc:HGNC:2076]",1203,-0.458550781,1.001028646,-1.945318405,0.073562942,0.129082658,-5.69184496
"ENSG00000074201","CLNS1A","chloride nucleotide-sensitive channel 1A [Source:HGNC Symbol;Acc:HGNC:2080]",1207,-0.466703125,0.411213542,-2.631880054,0.020634344,0.047133884,-4.494351405
"ENSG00000137392","CLPS","colipase [Source:HGNC Symbol;Acc:HGNC:2085]",1208,-0.418714844,-0.123059896,-2.20588964,0.045887724,0.088591283,-5.256060939
"ENSG00000104853","CLPTM1","CLPTM1 regulator of GABA type A receptor forward trafficking [Source:HGNC Symbol;Acc:HGNC:2087]",1209,-0.146734375,0.015658854,-1.188319675,0.255847275,0.350197764,-6.754980847
"ENSG00000122705","CLTA","clathrin light chain A [Source:HGNC Symbol;Acc:HGNC:2090]",1211,-0.817394531,0.37046875,-4.455850048,0.000639014,0.003642815,-1.007896387
"ENSG00000175416","CLTB","clathrin light chain B [Source:HGNC Symbol;Acc:HGNC:2091]",1212,-0.205558594,-0.053109375,-1.413524852,0.180868967,0.265615349,-6.476942778
"ENSG00000141367","CLTC","clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]",1213,-0.707621094,0.748036458,-3.939909239,0.001676211,0.007317434,-1.993063594
"ENSG00000092009","CMA1","chymase 1 [Source:HGNC Symbol;Acc:HGNC:2097]",1215,-0.50234375,-0.494955729,-3.698071085,0.002656186,0.010300909,-2.459808126
"ENSG00000163823","CCR1","C-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1602]",1230,-1.189976563,1.733145833,-4.360810326,0.000761632,0.004131364,-1.187861823
"ENSG00000183625","CCR3","C-C motif chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:1604]",1232,-1.897871094,2.383333333,-6.36664517,2.41e-05,0.000282941,2.386650483
"ENSG00000183813","CCR4","C-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1605]",1233,-1.006257813,-0.762020833,-5.501644257,9.98e-05,0.000869895,0.90809631
"ENSG00000160791","CCR5","C-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1606]",1234,-0.8019375,1.089914063,-2.578473552,0.022840068,0.050974256,-4.592469555
"ENSG00000112486","CCR6","C-C motif chemokine receptor 6 [Source:HGNC Symbol;Acc:HGNC:1607]",1235,-0.915546875,-0.541416667,-4.315189227,0.000828887,0.004400909,-1.27452428
"ENSG00000126353","CCR7","C-C motif chemokine receptor 7 [Source:HGNC Symbol;Acc:HGNC:1608]",1236,-1.739085938,-2.475289063,-8.329714575,1.38e-06,2.52e-05,5.368204031
"ENSG00000179934","CCR8","C-C motif chemokine receptor 8 [Source:HGNC Symbol;Acc:HGNC:1609]",1237,-1.051457031,1.131783854,-6.851991038,1.13e-05,0.000151876,3.171289521
"ENSG00000144648","ACKR2","atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:1565]",1238,-0.49103125,0.509088542,-2.504462795,0.026277783,0.056908048,-4.727351313
"ENSG00000174600","CMKLR1","chemerin chemokine-like receptor 1 [Source:HGNC Symbol;Acc:HGNC:2121]",1240,-0.461515625,-0.120783854,-3.013367936,0.009925177,0.026942474,-3.77838742
"ENSG00000213903","LTB4R","leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]",1241,-0.224117188,-0.531307292,-1.010233178,0.330716761,0.429142451,-6.947130457
"ENSG00000285456","LTB4R","leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]",1241,-0.224117188,-0.531307292,-1.010233178,0.330716761,0.429142451,-6.947130457
"ENSG00000023839","ABCC2","ATP binding cassette subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:53]",1244,-1.055683594,1.520398438,-2.389956827,0.032597154,0.067555846,-4.933262046
"ENSG00000070729","CNGB1","cyclic nucleotide gated channel subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2151]",1258,-0.529707031,0.180606771,-1.356353309,0.197949942,0.285192439,-6.551000747
"ENSG00000198515","CNGA1","cyclic nucleotide gated channel subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:2148]",1259,-0.135613281,-0.009286458,-0.482129797,0.637685389,0.717547572,-7.350707626
"ENSG00000183862","CNGA2","cyclic nucleotide gated channel subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:2149]",1260,-0.899949219,1.482528646,-1.783801046,0.097672748,0.162213256,-5.946842005
"ENSG00000144191","CNGA3","cyclic nucleotide gated channel subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:2150]",1261,-1.043894531,-0.312648438,-4.188109893,0.001050457,0.005234968,-1.51679124
"ENSG00000132259","CNGA4","cyclic nucleotide gated channel subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:2152]",1262,-0.397871094,0.824825521,-1.0336576,0.320039857,0.418100925,-6.923348737
"ENSG00000173846","PLK3","polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]",1263,-0.450972656,0.723351563,-2.800008847,0.014962205,0.036853454,-4.181708819
"ENSG00000130176","CNN1","calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]",1264,-0.742277344,0.21946875,-3.789520559,0.002230668,0.009027726,-2.283106912
"ENSG00000064666","CNN2","calponin 2 [Source:HGNC Symbol;Acc:HGNC:2156]",1265,-0.333859375,0.982635417,-1.213521959,0.246400268,0.339899836,-6.725740021
"ENSG00000117519","CNN3","calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]",1266,-0.595785156,0.271401042,-2.336448207,0.036026343,0.073041398,-5.028210111
"ENSG00000173786","CNP","2',3'-cyclic nucleotide 3' phosphodiesterase [Source:HGNC Symbol;Acc:HGNC:2158]",1267,-0.667953125,0.977895833,-3.019593177,0.009806765,0.026685619,-3.766532139
"ENSG00000118432","CNR1","cannabinoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:2159]",1268,-0.40028125,-1.070247396,-2.074964801,0.058285284,0.107139552,-5.478460848
"ENSG00000188822","CNR2","cannabinoid receptor 2 [Source:HGNC Symbol;Acc:HGNC:2160]",1269,-0.3095625,1.801445313,-0.601204588,0.557984864,0.646801742,-7.28303572
"ENSG00000242689","CNTF","ciliary neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:2169]",1270,-1.556667969,2.516528646,-2.156947435,0.050201069,0.09519822,-5.339956617
"ENSG00000122756","CNTFR","ciliary neurotrophic factor receptor [Source:HGNC Symbol;Acc:HGNC:2170]",1271,-1.149972656,2.599523438,-1.848514432,0.087267874,0.148047994,-5.84621612
"ENSG00000018236","CNTN1","contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]",1272,0.274453125,0.858640625,0.454064907,0.657228785,0.734015976,-7.364571661
"ENSG00000108821","COL1A1","collagen type I alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2197]",1277,-0.350152344,-1.196299479,-0.677215017,0.510076462,0.603327203,-7.232488012
"ENSG00000164692","COL1A2","collagen type I alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2198]",1278,-0.304550781,-0.317091146,-1.731686664,0.1068426,0.174404833,-6.026288989
"ENSG00000139219","COL2A1","collagen type II alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2200]",1280,-0.8583125,-1.009776042,-1.898554368,0.07991863,0.138030377,-5.766975664
"ENSG00000291748","COL3A1","collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201]",1281,0.289175781,0.142544271,1.653898183,0.121946357,0.193975996,-6.142100852
"ENSG00000168542","COL3A1","collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201]",1281,0.289175781,0.142544271,1.653898183,0.121946357,0.193975996,-6.142100852
"ENSG00000187498","COL4A1","collagen type IV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2202]",1282,-0.725292969,0.524692708,-3.685902938,0.002718728,0.010462456,-2.483331619
"ENSG00000134871","COL4A2","collagen type IV alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2203]",1284,-0.888773438,-1.127304688,-2.150805845,0.050768395,0.096051847,-5.350422077
"ENSG00000169031","COL4A3","collagen type IV alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2204]",1285,-0.978066406,1.593442708,-3.453699463,0.004245405,0.014406188,-2.932304635
"ENSG00000081052","COL4A4","collagen type IV alpha 4 chain [Source:HGNC Symbol;Acc:HGNC:2206]",1286,-1.311835938,2.670752604,-1.283792215,0.221502478,0.312058226,-6.641653607
"ENSG00000188153","COL4A5","collagen type IV alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:2207]",1287,1.361472656,-0.674710938,2.811372297,0.01463953,0.036272471,-4.160394933
"ENSG00000197565","COL4A6","collagen type IV alpha 6 chain [Source:HGNC Symbol;Acc:HGNC:2208]",1288,-1.121265625,1.160916667,-3.910813855,0.001771241,0.00760726,-2.049109636
"ENSG00000130635","COL5A1","collagen type V alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2209]",1289,-0.177894531,0.590924479,-0.753520336,0.464492584,0.56088186,-7.176130985
"ENSG00000204262","COL5A2","collagen type V alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2210]",1290,-1.076355469,0.202070313,-3.720432634,0.002545044,0.009975208,-2.416584778
"ENSG00000142156","COL6A1","collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]",1291,-1.068652344,1.117645833,-5.155082045,0.000181738,0.001391984,0.287623615
"ENSG00000142173","COL6A2","collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]",1292,-1.2185,1.072473958,-4.074365956,0.001300386,0.006084934,-1.734603953
